id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
345092,Female,21,1,26.0,0,< 1 Year,Yes,30387.0,160.0,15,0
373493,Male,31,1,30.0,1,< 1 Year,No,2630.0,152.0,224,0
364225,Female,39,1,8.0,0,1-2 Year,Yes,48593.0,7.0,188,0
23434,Male,24,1,8.0,0,< 1 Year,Yes,28927.0,152.0,290,0
242523,Male,73,1,28.0,0,1-2 Year,Yes,54883.0,26.0,11,0
328423,Male,23,1,41.0,1,< 1 Year,No,28335.0,152.0,162,0
101883,Male,57,1,28.0,0,1-2 Year,Yes,35883.0,122.0,34,1
108493,Male,29,1,6.0,1,< 1 Year,No,2630.0,152.0,134,0
68868,Male,51,1,28.0,0,1-2 Year,Yes,46788.0,26.0,42,1
366798,Female,38,1,28.0,0,1-2 Year,Yes,53331.0,26.0,225,1
75918,Male,61,1,11.0,1,1-2 Year,No,21543.0,26.0,113,0
25280,Male,28,1,28.0,1,< 1 Year,No,54698.0,151.0,227,0
292960,Female,24,1,16.0,0,< 1 Year,No,34339.0,152.0,223,0
345080,Male,41,1,28.0,0,1-2 Year,Yes,45276.0,52.0,144,0
198674,Male,52,1,41.0,0,1-2 Year,Yes,2630.0,156.0,265,1
212116,Female,25,1,3.0,1,< 1 Year,No,30567.0,152.0,131,0
41816,Male,30,1,14.0,1,< 1 Year,No,41858.0,152.0,283,0
264510,Female,25,1,11.0,0,< 1 Year,Yes,96347.0,152.0,285,1
125733,Female,51,1,28.0,1,1-2 Year,No,34767.0,124.0,45,0
4249,Male,45,1,28.0,0,> 2 Years,Yes,35806.0,157.0,245,0
269738,Female,42,1,28.0,0,1-2 Year,Yes,35989.0,26.0,187,1
64877,Female,23,1,29.0,1,< 1 Year,No,35915.0,152.0,23,0
134277,Male,22,1,30.0,0,< 1 Year,Yes,24172.0,152.0,200,0
72684,Female,23,1,10.0,1,< 1 Year,No,22561.0,152.0,190,0
108274,Female,24,1,27.0,0,< 1 Year,Yes,30775.0,151.0,16,1
30032,Female,55,1,28.0,1,1-2 Year,No,29843.0,157.0,255,0
110682,Female,23,1,32.0,1,< 1 Year,No,31700.0,152.0,231,0
82403,Male,68,1,0.0,1,1-2 Year,No,2630.0,11.0,162,0
355258,Female,34,1,41.0,0,1-2 Year,Yes,2630.0,12.0,291,0
80682,Male,24,1,29.0,1,< 1 Year,No,34102.0,152.0,91,0
24456,Female,23,1,25.0,1,< 1 Year,No,24281.0,160.0,243,0
32373,Male,46,1,28.0,0,1-2 Year,No,2630.0,124.0,145,0
268341,Male,35,1,28.0,0,1-2 Year,Yes,28886.0,122.0,213,0
351789,Female,29,1,41.0,0,< 1 Year,Yes,2630.0,152.0,143,0
220506,Female,22,1,32.0,1,< 1 Year,No,24410.0,152.0,70,0
347229,Male,27,1,18.0,1,< 1 Year,No,27815.0,152.0,275,0
55998,Female,32,1,28.0,1,1-2 Year,No,50021.0,52.0,227,0
123056,Male,41,1,41.0,0,1-2 Year,Yes,24019.0,26.0,55,0
87375,Female,26,1,49.0,1,< 1 Year,No,47610.0,152.0,34,0
242623,Female,37,1,47.0,0,1-2 Year,Yes,47144.0,26.0,20,1
147647,Female,50,1,45.0,0,1-2 Year,Yes,28800.0,124.0,142,0
101201,Male,24,1,28.0,1,< 1 Year,No,37421.0,152.0,150,0
337697,Female,66,1,28.0,0,1-2 Year,Yes,45428.0,124.0,237,0
252070,Female,34,1,18.0,0,1-2 Year,Yes,2630.0,124.0,216,0
49361,Male,24,1,9.0,1,< 1 Year,No,24261.0,160.0,114,0
344582,Male,25,1,36.0,1,< 1 Year,No,34554.0,152.0,224,0
92119,Male,53,1,28.0,1,1-2 Year,No,40408.0,35.0,120,0
198504,Female,25,1,28.0,1,< 1 Year,No,35719.0,152.0,179,0
298918,Male,45,1,18.0,0,1-2 Year,Yes,27454.0,26.0,62,0
84435,Female,43,1,28.0,0,1-2 Year,No,34569.0,124.0,42,0
258321,Male,25,1,50.0,1,< 1 Year,No,35692.0,152.0,157,0
253217,Female,23,1,46.0,1,< 1 Year,No,35718.0,152.0,295,0
374956,Male,24,1,8.0,0,< 1 Year,Yes,49564.0,152.0,54,1
106532,Male,38,1,45.0,1,1-2 Year,No,2630.0,152.0,118,0
365168,Male,50,1,8.0,0,1-2 Year,Yes,33168.0,26.0,39,1
262910,Male,52,1,28.0,0,1-2 Year,Yes,33697.0,26.0,285,0
250361,Female,60,1,23.0,0,1-2 Year,No,2630.0,156.0,153,1
272761,Male,29,1,34.0,0,< 1 Year,No,19108.0,152.0,234,0
85957,Male,34,1,31.0,1,1-2 Year,Yes,2630.0,124.0,250,0
218701,Female,24,1,29.0,1,< 1 Year,No,32573.0,152.0,284,0
222007,Male,46,1,33.0,0,1-2 Year,No,26730.0,26.0,122,0
184364,Female,26,1,21.0,1,< 1 Year,No,22700.0,152.0,160,0
293582,Female,31,1,34.0,0,< 1 Year,Yes,18304.0,124.0,66,1
160687,Male,61,1,18.0,1,1-2 Year,No,28244.0,26.0,93,0
354342,Female,37,1,28.0,1,1-2 Year,No,31693.0,124.0,59,0
193239,Female,47,1,47.0,0,1-2 Year,Yes,55064.0,26.0,245,1
240140,Female,26,1,2.0,0,< 1 Year,Yes,28558.0,152.0,25,0
68213,Female,20,1,8.0,1,< 1 Year,Yes,2630.0,160.0,293,0
289788,Female,23,1,41.0,1,< 1 Year,No,28659.0,152.0,209,0
114425,Female,47,1,34.0,1,1-2 Year,No,25558.0,124.0,16,0
317265,Male,25,1,14.0,1,< 1 Year,No,25546.0,152.0,140,0
225220,Male,68,1,50.0,0,1-2 Year,Yes,50409.0,8.0,160,0
73860,Male,51,1,30.0,0,1-2 Year,No,21717.0,124.0,237,0
348901,Male,38,1,26.0,0,1-2 Year,Yes,37766.0,120.0,152,0
276643,Male,26,1,46.0,1,< 1 Year,No,2630.0,152.0,178,0
202650,Male,26,1,28.0,1,< 1 Year,No,32419.0,152.0,193,0
362041,Male,44,1,12.0,0,1-2 Year,Yes,32635.0,154.0,85,0
287865,Female,26,1,9.0,1,< 1 Year,No,32908.0,152.0,265,0
39378,Male,62,1,35.0,0,1-2 Year,Yes,2630.0,124.0,286,0
336393,Female,20,1,25.0,0,< 1 Year,Yes,27960.0,160.0,166,0
210737,Female,27,1,18.0,1,< 1 Year,No,28768.0,152.0,215,0
57739,Male,26,1,30.0,1,< 1 Year,No,2630.0,152.0,209,0
237098,Male,42,1,28.0,0,1-2 Year,Yes,2630.0,157.0,101,0
263169,Female,41,1,3.0,0,1-2 Year,Yes,21548.0,26.0,98,1
196602,Female,29,1,28.0,1,1-2 Year,Yes,54812.0,26.0,64,0
17681,Male,22,1,36.0,1,< 1 Year,No,35885.0,152.0,127,0
103886,Female,50,1,28.0,0,> 2 Years,Yes,41817.0,26.0,274,0
338418,Female,25,1,8.0,1,< 1 Year,No,34584.0,152.0,39,0
287105,Female,30,1,28.0,0,< 1 Year,Yes,31073.0,163.0,162,1
143642,Male,27,1,46.0,1,< 1 Year,No,35684.0,152.0,123,0
236522,Male,44,1,28.0,0,1-2 Year,No,31197.0,124.0,103,0
316189,Male,44,1,12.0,0,1-2 Year,Yes,27819.0,26.0,85,0
141419,Male,53,1,43.0,0,1-2 Year,Yes,34595.0,26.0,41,0
102091,Male,45,1,11.0,0,1-2 Year,Yes,25744.0,124.0,105,0
117050,Female,34,1,12.0,0,1-2 Year,Yes,30956.0,154.0,92,0
339328,Male,34,1,43.0,0,1-2 Year,Yes,41405.0,124.0,84,1
170835,Male,38,1,28.0,1,1-2 Year,No,38717.0,29.0,36,0
24229,Female,25,1,15.0,0,< 1 Year,No,27353.0,152.0,218,0
59892,Male,62,1,23.0,0,1-2 Year,Yes,2630.0,156.0,244,0
63131,Female,24,1,8.0,1,< 1 Year,No,42460.0,152.0,294,0
334162,Female,40,1,46.0,0,1-2 Year,Yes,23448.0,124.0,19,0
61196,Male,67,1,47.0,1,1-2 Year,No,39838.0,124.0,170,0
2108,Male,46,1,2.0,1,1-2 Year,No,18422.0,26.0,239,0
205337,Female,61,1,28.0,0,1-2 Year,Yes,35067.0,26.0,70,0
246321,Male,58,1,28.0,1,1-2 Year,No,39664.0,124.0,135,0
303120,Female,37,1,39.0,0,1-2 Year,Yes,33236.0,26.0,260,0
162481,Male,21,1,46.0,1,< 1 Year,No,42361.0,160.0,66,0
352216,Female,29,1,36.0,1,< 1 Year,No,34791.0,152.0,187,0
283730,Male,46,1,35.0,0,1-2 Year,Yes,33735.0,26.0,199,0
126832,Male,43,1,28.0,0,1-2 Year,Yes,2630.0,26.0,286,0
308971,Female,70,1,48.0,0,1-2 Year,Yes,2630.0,15.0,108,0
80598,Male,46,1,30.0,0,1-2 Year,Yes,30808.0,124.0,51,0
324892,Female,41,1,28.0,0,1-2 Year,No,33002.0,26.0,148,0
202802,Male,26,1,18.0,1,< 1 Year,No,31207.0,152.0,146,0
249548,Male,21,1,26.0,0,< 1 Year,Yes,43268.0,152.0,168,0
244884,Male,60,1,28.0,0,1-2 Year,Yes,31452.0,139.0,52,0
219377,Female,55,1,20.0,1,1-2 Year,No,2630.0,124.0,227,0
342384,Female,52,1,28.0,0,1-2 Year,Yes,42243.0,26.0,233,0
69338,Female,21,1,46.0,1,< 1 Year,No,22915.0,152.0,271,0
248305,Male,62,1,28.0,0,1-2 Year,Yes,49039.0,124.0,109,0
74582,Male,43,1,28.0,0,1-2 Year,Yes,31052.0,155.0,276,0
137378,Male,62,1,28.0,0,> 2 Years,Yes,41582.0,25.0,86,1
281157,Male,26,1,8.0,0,< 1 Year,Yes,2630.0,152.0,60,0
186142,Male,42,1,28.0,0,1-2 Year,Yes,2630.0,156.0,108,0
333045,Female,22,1,2.0,0,< 1 Year,No,30290.0,152.0,67,0
298446,Female,24,1,6.0,1,< 1 Year,No,32141.0,152.0,127,0
378968,Male,27,1,21.0,1,< 1 Year,No,25290.0,152.0,179,0
378333,Male,52,1,8.0,0,1-2 Year,Yes,42106.0,26.0,208,0
287952,Female,24,1,8.0,1,< 1 Year,No,34057.0,152.0,179,0
319664,Female,24,1,39.0,1,< 1 Year,No,38796.0,152.0,135,0
93874,Male,43,1,50.0,0,1-2 Year,Yes,31740.0,124.0,170,0
248575,Male,48,1,8.0,0,1-2 Year,Yes,55811.0,124.0,11,0
221333,Female,62,1,50.0,0,1-2 Year,No,37299.0,120.0,258,0
302282,Female,22,1,50.0,1,< 1 Year,No,21974.0,152.0,79,0
295068,Male,51,1,28.0,0,1-2 Year,Yes,45809.0,26.0,113,0
285831,Male,56,1,28.0,1,1-2 Year,No,36038.0,26.0,122,0
221707,Female,23,1,10.0,0,< 1 Year,Yes,36614.0,152.0,137,0
103270,Male,61,1,29.0,0,1-2 Year,Yes,2630.0,124.0,67,0
152118,Female,59,1,3.0,0,1-2 Year,Yes,39545.0,124.0,95,0
297776,Female,24,1,41.0,0,< 1 Year,No,32562.0,152.0,146,0
325290,Male,22,1,47.0,0,< 1 Year,Yes,40752.0,152.0,270,1
366827,Female,29,1,7.0,1,< 1 Year,No,38099.0,152.0,100,0
353946,Male,23,1,32.0,1,< 1 Year,No,2630.0,152.0,206,0
326864,Male,21,1,28.0,0,< 1 Year,Yes,33350.0,152.0,135,1
265849,Male,30,1,2.0,0,< 1 Year,Yes,26833.0,152.0,40,0
175190,Male,67,1,8.0,0,1-2 Year,Yes,32812.0,7.0,77,0
290302,Male,44,1,28.0,0,1-2 Year,Yes,42918.0,26.0,28,0
153138,Female,25,1,28.0,1,< 1 Year,No,28746.0,152.0,158,0
177455,Male,59,1,28.0,0,1-2 Year,Yes,40252.0,26.0,245,0
315802,Male,31,1,50.0,0,1-2 Year,Yes,30911.0,155.0,231,0
18240,Male,22,1,46.0,1,< 1 Year,No,28248.0,152.0,37,0
342720,Male,45,1,5.0,1,1-2 Year,No,25402.0,124.0,137,0
235839,Male,50,1,28.0,1,1-2 Year,No,37231.0,59.0,81,0
359910,Female,24,1,28.0,1,< 1 Year,No,24014.0,152.0,73,0
137410,Female,27,1,28.0,0,1-2 Year,Yes,40449.0,124.0,117,0
227402,Female,65,1,28.0,0,< 1 Year,No,2630.0,1.0,10,0
29530,Male,35,1,46.0,0,1-2 Year,No,16780.0,152.0,79,0
113460,Female,59,1,29.0,0,1-2 Year,Yes,2630.0,156.0,236,0
9363,Female,53,1,7.0,0,1-2 Year,Yes,2630.0,26.0,54,0
141187,Female,22,1,13.0,1,< 1 Year,No,38315.0,152.0,169,0
376311,Male,41,1,3.0,1,1-2 Year,No,15830.0,152.0,66,0
204723,Male,24,1,6.0,1,< 1 Year,No,48263.0,152.0,148,0
305288,Male,22,1,29.0,1,< 1 Year,No,38946.0,152.0,102,0
45271,Female,27,1,11.0,1,< 1 Year,Yes,31871.0,152.0,140,0
267138,Female,63,1,12.0,0,1-2 Year,Yes,36919.0,26.0,296,0
221453,Female,23,1,14.0,1,< 1 Year,No,2630.0,26.0,92,0
53423,Male,25,1,41.0,0,< 1 Year,No,47128.0,152.0,123,0
90065,Female,22,1,12.0,0,< 1 Year,Yes,34553.0,152.0,87,0
209936,Male,55,1,36.0,0,1-2 Year,Yes,2630.0,26.0,295,0
289649,Male,22,1,8.0,1,< 1 Year,No,42622.0,152.0,78,0
178629,Male,67,1,8.0,1,1-2 Year,No,38817.0,26.0,74,0
356810,Male,22,1,28.0,1,< 1 Year,No,44419.0,152.0,194,0
108016,Female,51,1,28.0,0,> 2 Years,Yes,34660.0,55.0,147,1
243796,Female,35,1,7.0,1,1-2 Year,No,33585.0,152.0,209,0
64637,Female,48,1,28.0,0,> 2 Years,Yes,45354.0,25.0,33,1
358640,Female,24,1,36.0,1,< 1 Year,No,34434.0,152.0,187,0
283850,Female,25,1,21.0,1,< 1 Year,No,22419.0,152.0,97,0
141168,Male,20,1,29.0,1,< 1 Year,No,2630.0,156.0,292,0
164430,Female,25,1,30.0,0,< 1 Year,Yes,2630.0,152.0,234,0
15568,Female,22,1,37.0,0,< 1 Year,Yes,30904.0,26.0,257,0
374615,Female,50,1,28.0,1,1-2 Year,No,45025.0,26.0,285,0
292401,Male,36,1,28.0,0,1-2 Year,Yes,29395.0,124.0,42,0
189216,Male,29,1,33.0,1,< 1 Year,No,33485.0,152.0,238,0
237067,Male,54,1,8.0,0,1-2 Year,Yes,49931.0,26.0,277,0
31708,Male,25,1,11.0,1,< 1 Year,No,28570.0,152.0,31,0
214858,Female,25,1,41.0,1,< 1 Year,No,32003.0,152.0,272,0
231365,Male,40,1,11.0,0,1-2 Year,Yes,30265.0,124.0,65,0
172916,Male,38,1,28.0,0,1-2 Year,Yes,2630.0,124.0,277,0
373699,Female,30,1,14.0,0,< 1 Year,Yes,24245.0,156.0,262,0
374028,Female,71,1,28.0,0,> 2 Years,Yes,35951.0,26.0,272,0
358770,Male,38,1,18.0,0,> 2 Years,Yes,31820.0,26.0,157,1
327710,Male,66,1,47.0,0,1-2 Year,Yes,40758.0,124.0,140,0
289596,Female,23,1,36.0,1,< 1 Year,No,44652.0,152.0,173,0
330462,Male,44,1,36.0,0,1-2 Year,Yes,30426.0,124.0,175,0
139069,Male,20,1,15.0,1,< 1 Year,No,30433.0,160.0,212,0
110950,Male,21,1,30.0,1,1-2 Year,No,29786.0,124.0,274,0
271521,Male,65,1,34.0,0,> 2 Years,Yes,2630.0,124.0,289,0
93236,Female,27,1,26.0,1,< 1 Year,No,39560.0,152.0,110,0
137570,Male,20,1,31.0,0,< 1 Year,Yes,2630.0,156.0,17,1
353799,Female,22,1,33.0,1,< 1 Year,No,30583.0,152.0,73,0
304471,Female,44,1,11.0,0,1-2 Year,Yes,23104.0,26.0,136,1
365400,Female,25,1,29.0,1,< 1 Year,No,28574.0,152.0,130,0
374368,Male,54,1,11.0,0,1-2 Year,Yes,43957.0,26.0,101,0
48918,Male,47,1,28.0,0,1-2 Year,No,46160.0,26.0,15,0
51154,Female,79,1,23.0,0,1-2 Year,Yes,35149.0,26.0,47,0
334684,Male,40,1,28.0,1,1-2 Year,No,27749.0,13.0,291,0
34456,Male,29,1,28.0,0,1-2 Year,Yes,42069.0,124.0,71,1
275457,Female,25,1,22.0,0,< 1 Year,Yes,2630.0,152.0,11,0
108291,Male,75,1,31.0,1,1-2 Year,No,2630.0,26.0,112,0
117917,Female,33,1,45.0,1,1-2 Year,Yes,2630.0,124.0,14,0
194609,Female,24,1,17.0,1,< 1 Year,No,32768.0,152.0,283,0
302505,Male,43,1,11.0,0,1-2 Year,Yes,2630.0,120.0,151,1
218758,Male,25,1,41.0,0,< 1 Year,Yes,44517.0,152.0,137,0
199799,Female,28,1,41.0,1,< 1 Year,No,22497.0,152.0,25,0
254496,Female,20,1,41.0,1,< 1 Year,No,31882.0,160.0,276,0
290192,Female,35,1,36.0,0,1-2 Year,Yes,36932.0,124.0,25,0
114131,Male,23,1,45.0,0,< 1 Year,Yes,2630.0,156.0,41,0
258296,Male,45,1,28.0,0,1-2 Year,Yes,26787.0,124.0,110,0
285534,Male,75,1,35.0,0,1-2 Year,Yes,19224.0,26.0,126,0
114639,Male,69,0,28.0,1,1-2 Year,No,31823.0,26.0,268,0
335236,Male,51,1,46.0,0,1-2 Year,Yes,17643.0,26.0,228,0
193394,Male,77,1,28.0,0,1-2 Year,Yes,55254.0,26.0,144,0
178778,Female,28,1,31.0,1,< 1 Year,No,2630.0,160.0,30,0
240524,Male,34,1,35.0,0,1-2 Year,Yes,30173.0,124.0,229,1
65485,Male,62,1,8.0,0,1-2 Year,Yes,66282.0,124.0,260,0
244070,Male,53,1,28.0,0,1-2 Year,Yes,126583.0,26.0,288,0
22897,Male,66,1,31.0,0,1-2 Year,Yes,2630.0,148.0,124,0
268075,Female,21,1,9.0,0,< 1 Year,Yes,34564.0,160.0,272,0
224301,Male,23,1,50.0,0,< 1 Year,Yes,38040.0,151.0,192,0
371523,Male,70,1,10.0,1,1-2 Year,No,29469.0,124.0,62,0
323141,Female,23,1,30.0,1,< 1 Year,No,30503.0,152.0,143,0
378955,Female,66,1,28.0,0,> 2 Years,Yes,66362.0,26.0,209,1
267963,Female,22,1,8.0,1,< 1 Year,No,39371.0,152.0,299,0
149628,Male,61,1,48.0,0,1-2 Year,Yes,2630.0,124.0,185,0
378852,Male,24,1,9.0,1,< 1 Year,Yes,2630.0,156.0,174,0
69399,Male,66,1,43.0,1,1-2 Year,No,32734.0,154.0,199,0
345119,Female,30,1,28.0,0,1-2 Year,Yes,55904.0,124.0,82,1
302407,Female,21,1,17.0,1,< 1 Year,No,50280.0,160.0,95,0
98795,Female,25,1,29.0,1,< 1 Year,No,30155.0,152.0,156,0
190151,Female,72,1,38.0,1,1-2 Year,No,2630.0,26.0,230,0
189543,Male,41,1,45.0,1,1-2 Year,No,2630.0,55.0,75,0
360857,Male,26,1,29.0,1,< 1 Year,No,30726.0,152.0,64,0
15882,Female,37,1,8.0,1,1-2 Year,No,27052.0,152.0,78,0
216789,Male,30,1,11.0,1,< 1 Year,No,2630.0,152.0,31,0
7942,Male,33,1,8.0,1,< 1 Year,No,42085.0,152.0,186,0
56951,Female,36,1,28.0,0,1-2 Year,Yes,27784.0,122.0,218,1
112982,Female,24,1,8.0,0,< 1 Year,Yes,39365.0,152.0,172,0
303912,Male,24,1,28.0,1,< 1 Year,No,60801.0,152.0,36,0
273553,Male,23,1,30.0,1,< 1 Year,No,28085.0,152.0,126,0
85832,Male,33,1,28.0,0,1-2 Year,Yes,36342.0,125.0,47,0
355295,Male,23,1,10.0,1,< 1 Year,No,30069.0,152.0,57,0
73973,Male,24,1,14.0,1,< 1 Year,No,28652.0,151.0,86,0
71705,Female,31,1,28.0,0,1-2 Year,Yes,29260.0,157.0,70,1
132260,Male,57,1,28.0,1,1-2 Year,Yes,32968.0,35.0,274,0
140901,Female,20,1,6.0,0,< 1 Year,Yes,26879.0,160.0,51,0
152872,Male,51,1,41.0,0,1-2 Year,No,40670.0,26.0,289,0
80324,Male,62,1,10.0,0,1-2 Year,Yes,2630.0,157.0,17,0
57307,Female,22,1,30.0,1,< 1 Year,No,19090.0,152.0,39,0
201774,Male,63,1,28.0,0,1-2 Year,No,55674.0,26.0,97,0
128908,Male,40,1,28.0,0,1-2 Year,Yes,2630.0,26.0,241,1
190081,Male,24,1,29.0,1,< 1 Year,No,29376.0,152.0,193,0
1856,Male,57,1,49.0,1,1-2 Year,No,2630.0,124.0,180,0
341527,Female,43,1,31.0,1,1-2 Year,Yes,2630.0,26.0,278,0
172280,Male,53,1,28.0,0,1-2 Year,Yes,28794.0,26.0,170,0
107371,Female,24,1,49.0,0,< 1 Year,Yes,29755.0,151.0,10,0
344724,Female,78,1,41.0,0,1-2 Year,Yes,27807.0,12.0,136,0
312846,Male,56,1,8.0,0,1-2 Year,Yes,36777.0,26.0,250,0
105865,Male,40,1,28.0,0,1-2 Year,Yes,42903.0,26.0,287,0
198627,Male,34,1,28.0,0,1-2 Year,Yes,25734.0,124.0,51,1
227090,Female,32,1,8.0,0,1-2 Year,Yes,2630.0,157.0,250,0
285281,Female,22,1,44.0,1,< 1 Year,No,24154.0,152.0,86,0
136946,Female,35,1,29.0,1,1-2 Year,No,37939.0,124.0,247,0
63737,Female,26,1,13.0,0,< 1 Year,Yes,22588.0,152.0,98,0
140866,Female,43,1,14.0,1,1-2 Year,No,2630.0,152.0,183,0
14962,Male,21,1,15.0,1,< 1 Year,No,54366.0,152.0,128,0
201320,Male,37,1,29.0,0,1-2 Year,Yes,2630.0,26.0,36,0
26370,Male,80,0,28.0,1,1-2 Year,No,38378.0,26.0,177,0
80504,Male,28,1,28.0,1,< 1 Year,No,59054.0,152.0,239,0
358947,Female,30,1,28.0,0,< 1 Year,Yes,34313.0,156.0,123,0
278128,Male,23,1,28.0,1,< 1 Year,No,57693.0,152.0,78,0
149215,Female,21,1,39.0,1,< 1 Year,No,43348.0,160.0,146,0
92996,Male,49,1,8.0,0,1-2 Year,Yes,30786.0,124.0,30,0
174684,Male,35,1,46.0,1,1-2 Year,No,19149.0,155.0,183,0
53345,Female,24,1,37.0,1,< 1 Year,Yes,41470.0,152.0,168,0
195037,Male,49,1,8.0,1,1-2 Year,No,36531.0,26.0,192,0
247903,Male,54,1,28.0,0,> 2 Years,Yes,34612.0,124.0,47,1
342407,Female,24,1,36.0,1,< 1 Year,No,40062.0,152.0,124,0
346957,Female,22,1,30.0,1,< 1 Year,No,20719.0,152.0,56,0
48076,Male,54,1,28.0,0,1-2 Year,Yes,28429.0,26.0,273,1
339568,Male,65,1,8.0,0,1-2 Year,Yes,46209.0,26.0,221,0
307256,Male,34,1,28.0,1,1-2 Year,No,30566.0,152.0,245,0
121306,Male,58,1,8.0,1,1-2 Year,No,2630.0,30.0,63,0
100250,Female,50,1,39.0,0,1-2 Year,Yes,30264.0,26.0,11,0
167949,Female,33,1,30.0,0,< 1 Year,Yes,26942.0,156.0,77,1
306939,Male,48,1,15.0,1,1-2 Year,No,23570.0,163.0,55,0
212039,Male,49,1,28.0,0,1-2 Year,Yes,61039.0,26.0,106,0
44275,Female,21,1,15.0,0,< 1 Year,Yes,37261.0,152.0,113,0
198224,Female,20,1,8.0,1,< 1 Year,No,24061.0,160.0,45,0
169028,Female,28,1,24.0,0,< 1 Year,Yes,21174.0,152.0,112,0
14429,Female,76,1,28.0,1,1-2 Year,No,78087.0,124.0,239,0
52634,Male,46,1,29.0,0,1-2 Year,Yes,2630.0,156.0,241,0
112277,Male,20,1,30.0,0,< 1 Year,Yes,35226.0,160.0,100,0
345589,Male,26,1,46.0,1,< 1 Year,No,2630.0,160.0,150,0
378715,Male,43,1,28.0,0,1-2 Year,Yes,30935.0,26.0,148,0
297041,Male,26,1,8.0,1,< 1 Year,No,40220.0,163.0,45,0
50500,Female,43,1,8.0,0,< 1 Year,No,2630.0,1.0,178,0
157457,Female,22,1,17.0,0,< 1 Year,Yes,25842.0,152.0,27,0
122147,Female,33,1,32.0,0,1-2 Year,Yes,2630.0,155.0,257,0
117078,Female,25,1,29.0,1,< 1 Year,No,26405.0,152.0,95,0
236185,Male,23,1,8.0,1,< 1 Year,No,33824.0,152.0,198,0
348584,Male,25,1,15.0,1,< 1 Year,No,36598.0,152.0,16,0
363898,Male,31,1,11.0,1,< 1 Year,No,25483.0,152.0,257,0
276604,Male,49,1,28.0,1,1-2 Year,Yes,50402.0,26.0,63,0
23772,Male,54,1,28.0,0,1-2 Year,Yes,26790.0,26.0,299,0
51157,Female,53,1,0.0,0,1-2 Year,Yes,2630.0,26.0,155,0
123618,Female,32,1,3.0,0,1-2 Year,Yes,2630.0,156.0,289,1
84395,Male,62,1,8.0,0,1-2 Year,Yes,106829.0,26.0,22,1
110383,Female,23,1,10.0,0,< 1 Year,Yes,2630.0,160.0,47,0
333954,Male,36,1,50.0,0,1-2 Year,Yes,36424.0,8.0,165,1
363588,Female,74,1,45.0,1,1-2 Year,No,2630.0,124.0,221,0
141884,Male,46,1,26.0,1,1-2 Year,No,19381.0,122.0,177,0
84918,Female,76,1,28.0,0,1-2 Year,Yes,26995.0,122.0,209,0
29128,Male,50,1,8.0,0,1-2 Year,Yes,46551.0,26.0,105,0
153507,Female,20,1,40.0,1,< 1 Year,No,2630.0,160.0,176,0
8662,Female,64,1,28.0,0,1-2 Year,Yes,29565.0,26.0,276,0
342994,Male,67,1,28.0,1,1-2 Year,No,39962.0,26.0,154,0
263381,Male,29,1,28.0,0,< 1 Year,Yes,47396.0,157.0,240,0
197555,Male,63,1,28.0,0,1-2 Year,Yes,42682.0,124.0,31,0
292372,Male,58,1,50.0,0,1-2 Year,Yes,38842.0,120.0,260,0
232699,Male,41,1,28.0,0,> 2 Years,Yes,32598.0,26.0,285,0
219244,Male,67,1,7.0,0,> 2 Years,Yes,43276.0,26.0,20,0
54227,Female,22,1,41.0,1,< 1 Year,No,25109.0,152.0,175,0
42593,Female,32,1,28.0,1,1-2 Year,No,54516.0,122.0,135,0
151702,Female,24,1,45.0,0,< 1 Year,Yes,2630.0,152.0,95,0
155370,Female,55,1,39.0,1,1-2 Year,No,34394.0,122.0,176,0
81807,Female,44,1,8.0,0,1-2 Year,Yes,30065.0,7.0,118,0
310262,Female,67,1,11.0,0,1-2 Year,Yes,34002.0,26.0,23,1
300013,Male,34,1,35.0,0,1-2 Year,Yes,2630.0,26.0,261,0
91218,Male,55,1,3.0,0,1-2 Year,Yes,32419.0,124.0,74,0
373279,Male,53,1,46.0,0,> 2 Years,Yes,26748.0,26.0,299,0
217603,Female,21,1,27.0,1,< 1 Year,No,28864.0,152.0,178,0
240357,Male,42,1,7.0,1,1-2 Year,No,101413.0,124.0,104,0
244489,Female,25,1,34.0,1,< 1 Year,No,37813.0,152.0,173,0
48994,Male,24,1,17.0,0,< 1 Year,Yes,32434.0,152.0,95,0
101273,Female,23,1,28.0,0,< 1 Year,Yes,59697.0,156.0,244,1
317916,Male,54,1,28.0,0,1-2 Year,Yes,50660.0,26.0,154,0
270314,Female,76,1,41.0,1,1-2 Year,No,30452.0,26.0,46,0
369549,Female,22,1,8.0,1,< 1 Year,No,30924.0,152.0,86,0
280863,Female,26,1,29.0,0,< 1 Year,Yes,26195.0,152.0,291,1
216475,Female,35,1,18.0,0,1-2 Year,Yes,33339.0,26.0,241,1
285792,Female,78,1,8.0,1,1-2 Year,Yes,136156.0,124.0,241,0
276443,Male,56,1,36.0,1,1-2 Year,No,37664.0,124.0,116,0
374649,Male,21,1,13.0,1,< 1 Year,Yes,37918.0,152.0,168,0
363600,Female,40,1,0.0,0,1-2 Year,Yes,2630.0,26.0,176,0
3553,Female,23,1,15.0,1,< 1 Year,No,28598.0,151.0,87,0
253349,Male,62,1,46.0,1,1-2 Year,No,2630.0,124.0,223,0
